Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,FET Type,Technology,Drain to Source Voltage (Vdss),Current - Continuous Drain (Id) @ 25°C,"Drive Voltage (Max Rds On, Min Rds On)","Rds On (Max) @ Id, Vgs",Vgs(th) (Max) @ Id,Gate Charge (Qg) (Max) @ Vgs,Vgs (Max),Input Capacitance (Ciss) (Max) @ Vds,FET Feature,Power Dissipation (Max),Operating Temperature,Grade,Qualification,Mounting Type,Supplier Device Package,Package /Case
https://www.diodes.com/assets/Datasheets/DMP1005UFDF.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6347/31%7EU-DFN2020-6-TYPEF%7EF%7E6.jpg,"DMP1005UFDF-7DITR-ND,DMP1005UFDF-7DICT-ND,DMP1005UFDF-7DIDKR-ND",DMP1005UFDF-7,Diodes Incorporated,Diodes Incorporated,MOSFET P-CH 12V 26A 6UDFN,"20,946",65.04,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),12 V,26A (Tc),"1.8V, 4.5V","8.5mOhm @ 5A, 4.5V",1V @ 250µA,47 nC @ 8 V,±8V,2475 pF @ 6 V,-,2.1W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,U-DFN2020-6 (Type F),6-UDFN Exposed Pad
https://www.aosmd.com/res/data_sheets/AOSP21321.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/785%7EPO-00004%7E%7E8.jpg,"785-1795-2-ND,785-1795-1-ND,785-1795-6-ND",AOSP21321,Alpha & Omega Semiconductor Inc.,Alpha & Omega Semiconductor Inc.,MOSFET P-CH 30V 11A 8SOIC,"14,509",65.04,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),30 V,11A (Ta),"4.5V, 10V","17mOhm @ 11A, 10V",2.3V @ 250µA,34 nC @ 10 V,±25V,1180 pF @ 15 V,-,3.1W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,8-SOIC,"8-SOIC (0.154"", 3.90mm Width)"
https://assets.nexperia.com/documents/data-sheet/BSS192.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6163/1727%7ESOT89%7E%7E3.JPG,"1727-4934-2-ND,1727-4934-1-ND,1727-4934-6-ND","BSS192,115",Nexperia USA Inc.,Nexperia USA Inc.,MOSFET P-CH 240V 200MA SOT89,"7,285",65.04,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Not For New Designs,P-Channel,MOSFET (Metal Oxide),240 V,200mA (Ta),10V,"12Ohm @ 200mA, 10V",2.8V @ 1mA,-,±20V,90 pF @ 25 V,-,"560mW (Ta), 12.5W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-89,TO-243AA
https://ww1.microchip.com/downloads/en/DeviceDoc/mic94052-53.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/576_SOT-363%20PKG.jpg,"576-2938-2-ND,576-2938-1-ND,576-2938-6-ND",MIC94052YC6-TR,Microchip Technology,Microchip Technology,MOSFET P-CH 6V 2A SC70-6,"6,526",65.04,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),6 V,2A (Ta),"1.8V, 4.5V","84mOhm @ 100mA, 4.5V",1.2V @ 250µA,-,-6V,-,-,270mW (Ta),-40°C ~ 150°C (TJ),-,-,Surface Mount,SC-70-6,"6-TSSOP, SC-88, SOT-363"
https://www.infineon.com/dgdl/Infineon-IPN95R3K7P7-DS-v02_00-EN.pdf?fileId=5546d462636cc8fb01643b2dacda55d7,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6191/448%7EPPG-SOT223%7E%7E4.jpg,"IPN95R3K7P7ATMA1TR-ND,IPN95R3K7P7ATMA1CT-ND,IPN95R3K7P7ATMA1DKR-ND",IPN95R3K7P7ATMA1,Infineon Technologies,Infineon Technologies,MOSFET N-CH 950V 2A SOT223,"4,861",65.04,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",CoolMOS™ P7,Active,N-Channel,MOSFET (Metal Oxide),950 V,2A (Tc),10V,"3.7Ohm @ 800mA, 10V",3.5V @ 40µA,6 nC @ 10 V,±20V,196 pF @ 400 V,-,6W (Tc),-55°C ~ 150°C (TJ),-,-,Surface Mount,PG-SOT223,"TO-261-4, TO-261AA"
https://www.infineon.com/dgdl/irf9393pbf.pdf?fileId=5546d462533600a401535611877d1db3,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/448_8-SOIC.jpg,"IRF9393TRPBFTR-ND,IRF9393TRPBFCT-ND,IRF9393TRPBFDKR-ND",IRF9393TRPBF,Infineon Technologies,Infineon Technologies,MOSFET P-CH 30V 9.2A 8SO,"2,036",65.04,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",HEXFET®,Active,P-Channel,MOSFET (Metal Oxide),30 V,9.2A (Ta),"10V, 20V","13.3mOhm @ 9.2A, 20V",2.4V @ 25µA,38 nC @ 10 V,±25V,1110 pF @ 25 V,-,2.5W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,8-SO,"8-SOIC (0.154"", 3.90mm Width)"
https://www.vishay.com/docs/63262/sis413dn.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/742%7E5882%7EDN%7E8.jpg,"SIS413DN-T1-GE3TR-ND,SIS413DN-T1-GE3CT-ND,SIS413DN-T1-GE3DKR-ND",SIS413DN-T1-GE3,Vishay Siliconix,Vishay Siliconix,MOSFET P-CH 30V 18A PPAK 1212-8,"38,753",65.9,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET®,Active,P-Channel,MOSFET (Metal Oxide),30 V,18A (Tc),"4.5V, 10V","9.4mOhm @ 15A, 10V",2.5V @ 250µA,110 nC @ 10 V,±20V,4280 pF @ 15 V,-,"3.7W (Ta), 52W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,PowerPAK® 1212-8,PowerPAK® 1212-8
https://www.onsemi.com/pdf/datasheet/fdc5614p-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5858/488%7EMKT-MA06A%7E%7E6.jpg,"FDC5614PTR-ND,FDC5614PCT-ND,FDC5614PDKR-ND",FDC5614P,onsemi,onsemi,MOSFET P-CH 60V 3A SUPERSOT6,"18,641",65.9,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",PowerTrench®,Active,P-Channel,MOSFET (Metal Oxide),60 V,3A (Ta),"4.5V, 10V","105mOhm @ 3A, 10V",3V @ 250µA,24 nC @ 10 V,±20V,759 pF @ 30 V,-,1.6W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SuperSOT™-6,"SOT-23-6 Thin, TSOT-23-6"
https://www.onsemi.com/pdf/datasheet/ntgs3441t1-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5047/488%7E318G-02%7ESN%2CDT%7E6.jpg,"NTGS3441T1GOSTR-ND,NTGS3441T1GOSCT-ND,NTGS3441T1GOSDKR-ND",NTGS3441T1G,onsemi,onsemi,MOSFET P-CH 20V 1.65A 6TSOP,"18,521",65.9,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),20 V,1.65A (Ta),"2.5V, 4.5V","90mOhm @ 3.3A, 4.5V",1.5V @ 250µA,14 nC @ 4.5 V,±8V,480 pF @ 5 V,-,500mW (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,6-TSOP,"SOT-23-6 Thin, TSOT-23-6"
https://www.diodes.com/assets/Datasheets/DMT6016LFDF.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6347/31%7EU-DFN2020-6-TYPEF%7EF%7E6.jpg,"DMT6016LFDF-7DITR-ND,DMT6016LFDF-7DICT-ND,DMT6016LFDF-7DIDKR-ND",DMT6016LFDF-7,Diodes Incorporated,Diodes Incorporated,MOSFET N-CH 60V 8.9A 6UDFN,"7,870",65.9,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,N-Channel,MOSFET (Metal Oxide),60 V,8.9A (Ta),"4.5V, 10V","16mOhm @ 10A, 10V",3V @ 250µA,17 nC @ 10 V,±20V,864 pF @ 30 V,-,820mW (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,U-DFN2020-6 (Type F),6-UDFN Exposed Pad
https://www.infineon.com/dgdl/BSC084P03NS3+G_2.1.pdf?folderId=db3a304314dca38901154a72e3951a65&fileId=db3a304320896aa20120c83fdcd7326c,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6169/448%7EPPG-TDSON-8-5%7E%7E8.jpg,"BSC084P03NS3GATMA1TR-ND,BSC084P03NS3GATMA1CT-ND,BSC084P03NS3GATMA1DKR-ND",BSC084P03NS3GATMA1,Infineon Technologies,Infineon Technologies,MOSFET P-CH 30V 14.9A 8TDSON,"6,004",65.9,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",OptiMOS™,Active,P-Channel,MOSFET (Metal Oxide),30 V,"14.9A (Ta), 78.6A (Tc)","6V, 10V","8.4mOhm @ 50A, 10V",3.1V @ 105µA,58 nC @ 10 V,±25V,4785 pF @ 15 V,-,"2.5W (Ta), 69W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,PG-TDSON-8-5,8-PowerTDFN
https://www.vishay.com/docs/67690/si2329ds.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/742%7E5479%7EDS%2CE%2CK%7E3.jpg,"SI2329DS-T1-GE3TR-ND,SI2329DS-T1-GE3CT-ND,SI2329DS-T1-GE3DKR-ND",SI2329DS-T1-GE3,Vishay Siliconix,Vishay Siliconix,MOSFET P-CH 8V 6A SOT23-3,"4,603",65.9,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET®,Active,P-Channel,MOSFET (Metal Oxide),8 V,6A (Tc),"1.2V, 4.5V","30mOhm @ 5.3A, 4.5V",800mV @ 250µA,29 nC @ 4.5 V,±5V,1485 pF @ 4 V,-,2.5W (Tc),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-3 (TO-236),"TO-236-3, SC-59, SOT-23-3"
https://www.infineon.com/dgdl/irlr024npbf.pdf?fileId=5546d462533600a4015356694f7f265d,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6164/448%7EIPAK%28TO251AA%29%7E%7E3.jpg,IRLU024NPBF-ND,IRLU024NPBF,Infineon Technologies,Infineon Technologies,MOSFET N-CH 55V 17A IPAK,"1,099",65.9,0,1,Tube,HEXFET®,Active,N-Channel,MOSFET (Metal Oxide),55 V,17A (Tc),"4V, 10V","65mOhm @ 10A, 10V",2V @ 250µA,15 nC @ 5 V,±16V,480 pF @ 25 V,-,45W (Tc),-55°C ~ 175°C (TJ),-,-,Through Hole,IPAK (TO-251AA),"TO-251-3 Short Leads, IPAK, TO-251AA"
https://www.diodes.com/assets/Datasheets/ZXMP10A13F.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4806/31%7ESOT23-3%7EF%2CN%2CSA%7E3.JPG,"ZXMP10A13FTR-ND,ZXMP10A13FCT-ND,ZXMP10A13FDKR-ND",ZXMP10A13FTA,Diodes Incorporated,Diodes Incorporated,MOSFET P-CH 100V 600MA SOT23-3,"1,02,871",66.75,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),100 V,600mA (Ta),"6V, 10V","1Ohm @ 600mA, 10V",4V @ 250µA,3.5 nC @ 10 V,±20V,141 pF @ 50 V,-,625mW (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-3,"TO-236-3, SC-59, SOT-23-3"
https://toshiba.semicon-storage.com/info/docget.jsp?did=53735&prodName=SSM3J351R,-,"264-SSM3J351R,LXHFTR-ND,264-SSM3J351R,LXHFCT-ND","SSM3J351R,LXHF",Toshiba Semiconductor and Storage,Toshiba Semiconductor and Storage,AECQ MOSFET PCH -60V -3.5A SOT23,"23,195",66.75,0,1,"Tape & Reel (TR),Cut Tape (CT)",U-MOSVI,Active,P-Channel,MOSFET (Metal Oxide),60 V,3.5A (Ta),"4V, 10V","134mOhm @ 1A, 10V",2V @ 1mA,15.1 nC @ 10 V,"+10V, -20V",660 pF @ 10 V,-,1W (Ta),150°C,Automotive,AEC-Q101,Surface Mount,SOT-23F,SOT-23-3 Flat Leads
https://www.diodes.com/assets/Datasheets/DMT6016LSS.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5741/31%7E8SO-3.9%7E%7E8.jpg,"DMT6016LSS-13DITR-ND,DMT6016LSS-13DICT-ND,DMT6016LSS-13DIDKR-ND",DMT6016LSS-13,Diodes Incorporated,Diodes Incorporated,MOSFET N-CH 60V 9.2A 8SO,"15,785",66.75,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,N-Channel,MOSFET (Metal Oxide),60 V,9.2A (Ta),"4.5V, 10V","18mOhm @ 10A, 10V",2.5V @ 250µA,17 nC @ 10 V,±20V,864 pF @ 30 V,-,1.5W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,8-SO,"8-SOIC (0.154"", 3.90mm Width)"
https://www.infineon.com/dgdl/irf7205pbf.pdf?fileId=5546d462533600a4015355f15e771ae2,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/448_8-SOIC.jpg,"IRF7205PBFTR-ND,IRF7205PBFCT-ND,IRF7205PBFDKR-ND",IRF7205TRPBF,Infineon Technologies,Infineon Technologies,MOSFET P-CH 30V 4.6A 8SO,"10,189",66.75,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",HEXFET®,Active,P-Channel,MOSFET (Metal Oxide),30 V,4.6A (Ta),"4.5V, 10V","70mOhm @ 4.6A, 10V",3V @ 250µA,40 nC @ 10 V,±20V,870 pF @ 10 V,-,2.5W (Tc),-55°C ~ 150°C (TJ),-,-,Surface Mount,8-SO,"8-SOIC (0.154"", 3.90mm Width)"
https://my.centralsemi.com/datasheets/CEDM7004.PDF,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6346/1514%7ESOT883%7E%7E3.jpg,"1514-CEDM7004TRPBFREETR-ND,1514-CEDM7004TRPBFREECT-ND,1514-CEDM7004TRPBFREEDKR-ND",CEDM7004 TR PBFREE,Central Semiconductor Corp,Central Semiconductor Corp,MOSFET N-CH 30V 1.78A SOT883,"23,663",67.61,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,N-Channel,MOSFET (Metal Oxide),30 V,1.78A (Ta),"1.8V, 4.5V","460mOhm @ 200mA, 4.5V",1V @ 250µA,0.79 nC @ 4.5 V,8V,43 pF @ 25 V,-,100mW (Ta),-65°C ~ 150°C (TJ),-,-,Surface Mount,SOT-883,"SC-101, SOT-883"
https://www.onsemi.com/pdf/datasheet/fdc658ap-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5858/488%7EMKT-MA06A%7E%7E6.jpg,"FDC658APTR-ND,FDC658APCT-ND,FDC658APDKR-ND",FDC658AP,onsemi,onsemi,MOSFET P-CH 30V 4A SUPERSOT6,"20,455",67.61,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",PowerTrench®,Active,P-Channel,MOSFET (Metal Oxide),30 V,4A (Ta),"4.5V, 10V","50mOhm @ 4A, 10V",3V @ 250µA,8.1 nC @ 5 V,±25V,470 pF @ 15 V,-,1.6W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SuperSOT™-6,"SOT-23-6 Thin, TSOT-23-6"
https://ww1.microchip.com/downloads/en/DeviceDoc/LND150%20C041114.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2391/C04-029%20MB.jpg,"LND150N8-GTR-ND,LND150N8-GCT-ND,LND150N8-GDKR-ND",LND150N8-G,Microchip Technology,Microchip Technology,MOSFET N-CH 500V 30MA SOT89-3,"13,925",67.61,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,"N-Channel, Depletion Mode",MOSFET (Metal Oxide),500 V,30mA (Tj),0V,"1000Ohm @ 500µA, 0V",-,-,±20V,10 pF @ 25 V,-,1.6W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-89-3,TO-243AA
https://www.infineon.com/dgdl/irfr024npbf.pdf?fileId=5546d462533600a40153562cf721203c,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/448%7ETO252AA%7E%7E2.jpg,"IRFR024NPBFTR-ND,IRFR024NPBFCT-ND,IRFR024NPBFDKR-ND",IRFR024NTRPBF,Infineon Technologies,Infineon Technologies,MOSFET N-CH 55V 17A DPAK,"1,41,002",68.46,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",HEXFET®,Active,N-Channel,MOSFET (Metal Oxide),55 V,17A (Tc),10V,"75mOhm @ 10A, 10V",4V @ 250µA,20 nC @ 10 V,±20V,370 pF @ 25 V,-,45W (Tc),-55°C ~ 175°C (TJ),-,-,Surface Mount,TO-252AA (DPAK),"TO-252-3, DPAK (2 Leads + Tab), SC-63"
https://services.taiwansemi.com/storage/resources/datasheet/TSM2301A_C15.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2104/MFG_TO-236-3%2C-SC-59%2C-SOT-23-3.jpg,"1801-TSM2301ACXRFGTR-ND,1801-TSM2301ACXRFGCT-ND,1801-TSM2301ACXRFGDKR-ND",TSM2301ACX RFG,Taiwan Semiconductor Corporation,Taiwan Semiconductor Corporation,MOSFET P-CHANNEL 20V 2.8A SOT23,"92,293",68.46,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Last Time Buy,P-Channel,MOSFET (Metal Oxide),20 V,2.8A (Tc),"2.5V, 4.5V","130mOhm @ 2.8A, 4.5V",1V @ 250µA,4.5 nC @ 4.5 V,±12V,480 pF @ 15 V,-,700mW (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23,"TO-236-3, SC-59, SOT-23-3"
https://rocelec.widen.net/view/pdf/mvpjs40d35/FAIRS17271-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6164/488%7EMKT-MA03B%7E%7E3.jpg,"FDN304PTR-ND,FDN304PCT-ND,FDN304PDKR-ND",FDN304P,onsemi,onsemi,MOSFET P-CH 20V 2.4A SUPERSOT3,"23,418",68.46,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",PowerTrench®,Active,P-Channel,MOSFET (Metal Oxide),20 V,2.4A (Ta),"1.8V, 4.5V","52mOhm @ 2.4A, 4.5V",1.5V @ 250µA,20 nC @ 4.5 V,±8V,1312 pF @ 10 V,-,500mW (Ta),-55°C ~ 155°C (TJ),-,-,Surface Mount,SOT-23-3,"TO-236-3, SC-59, SOT-23-3"
https://www.vishay.com/docs/77678/si7113adn.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/742%7E5882%7EDN%7E8.jpg,"SI7113ADN-T1-GE3TR-ND,SI7113ADN-T1-GE3CT-ND,SI7113ADN-T1-GE3DKR-ND",SI7113ADN-T1-GE3,Vishay Siliconix,Vishay Siliconix,MOSFET P-CH 100V 10.8A PPAK,"3,032",68.46,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET®,Active,P-Channel,MOSFET (Metal Oxide),100 V,10.8A (Tc),"4.5V, 10V","132mOhm @ 3.8A, 10V",2.6V @ 250µA,16.5 nC @ 10 V,±20V,515 pF @ 50 V,-,27.8W (Tc),-55°C ~ 150°C (TJ),-,-,Surface Mount,PowerPAK® 1212-8,PowerPAK® 1212-8
https://www.vishay.com/docs/91196/sihfl911.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/742%7E5969%7EL%7E4.jpg,"IRFL9110PBFTR-ND,IRFL9110PBFCT-ND,IRFL9110PBFDKR-ND",IRFL9110TRPBF,Vishay Siliconix,Vishay Siliconix,MOSFET P-CH 100V 1.1A SOT223,"30,558",69.32,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),100 V,1.1A (Tc),10V,"1.2Ohm @ 660mA, 10V",4V @ 250µA,8.7 nC @ 10 V,±20V,200 pF @ 25 V,-,"2W (Ta), 3.1W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-223,"TO-261-4, TO-261AA"
https://www.vishay.com/docs/62847/siss27dn.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/742%7E6008%7EDN%7E8.jpg,"SISS27DN-T1-GE3TR-ND,SISS27DN-T1-GE3CT-ND,SISS27DN-T1-GE3DKR-ND",SISS27DN-T1-GE3,Vishay Siliconix,Vishay Siliconix,MOSFET P-CH 30V 50A PPAK 1212-8S,"23,532",69.32,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET®,Active,P-Channel,MOSFET (Metal Oxide),30 V,50A (Tc),"4.5V, 10V","5.6mOhm @ 15A, 10V",2.2V @ 250µA,140 nC @ 10 V,±20V,5250 pF @ 15 V,-,"4.8W (Ta), 57W (Tc)",-50°C ~ 150°C (TJ),-,-,Surface Mount,PowerPAK® 1212-8S,PowerPAK® 1212-8S
https://ww1.microchip.com/downloads/en/DeviceDoc/20005703A.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2391/C04-029%20MB.jpg,"DN3135N8-GTR-ND,DN3135N8-GCT-ND,DN3135N8-GDKR-ND",DN3135N8-G,Microchip Technology,Microchip Technology,MOSFET N-CH 350V 135MA TO243AA,"15,243",69.32,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,"N-Channel, Depletion Mode",MOSFET (Metal Oxide),350 V,135mA (Tj),0V,"35Ohm @ 150mA, 0V",-,-,±20V,120 pF @ 25 V,-,1.3W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,TO-243AA (SOT-89),TO-243AA
https://www.infineon.com/dgdl/irfhm9331pbf.pdf?fileId=5546d462533600a4015356237f7e1f59,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/448_8-PowerTDFN.jpg,"IRFHM9331TRPBFTR-ND,IRFHM9331TRPBFCT-ND,IRFHM9331TRPBFDKR-ND",IRFHM9331TRPBF,Infineon Technologies,Infineon Technologies,MOSFET P-CH 30V 11A/24A PQFN,"8,338",69.32,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",HEXFET®,Active,P-Channel,MOSFET (Metal Oxide),30 V,"11A (Ta), 24A (Tc)","10V, 20V","10mOhm @ 11A, 20V",2.4V @ 25µA,48 nC @ 10 V,±25V,1543 pF @ 25 V,-,2.8W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,PQFN (3x3),8-PowerTDFN
https://www.vishay.com/docs/68717/si2333cd.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/742%7E5479%7EDS%2CE%2CK%7E3.jpg,"SI2333CDS-T1-E3TR-ND,SI2333CDS-T1-E3CT-ND,SI2333CDS-T1-E3DKR-ND",SI2333CDS-T1-E3,Vishay Siliconix,Vishay Siliconix,MOSFET P-CH 12V 7.1A SOT23-3,"34,486",70.18,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET®,Active,P-Channel,MOSFET (Metal Oxide),12 V,7.1A (Tc),"1.8V, 4.5V","35mOhm @ 5.1A, 4.5V",1V @ 250µA,25 nC @ 4.5 V,±8V,1225 pF @ 6 V,-,"1.25W (Ta), 2.5W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-3 (TO-236),"TO-236-3, SC-59, SOT-23-3"
https://www.infineon.com/dgdl/Infineon-IPD60R1K5CE-DS-v02_00-EN.pdf?fileId=5546d46249be182c0149c7c89cc51e98,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6167/448%7EPPG-TO252-3%7E%7E2.jpg,"IPD60R1K5CEAUMA1TR-ND,IPD60R1K5CEAUMA1CT-ND,IPD60R1K5CEAUMA1DKR-ND",IPD60R1K5CEAUMA1,Infineon Technologies,Infineon Technologies,MOSFET N-CH 600V 5A TO252,"13,170",70.18,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",CoolMOS™ CE,Active,N-Channel,MOSFET (Metal Oxide),600 V,5A (Tc),10V,"1.5Ohm @ 1.1A, 10V",3.5V @ 90µA,9.4 nC @ 10 V,±20V,200 pF @ 100 V,-,49W (Tc),-40°C ~ 150°C (TJ),-,-,Surface Mount,PG-TO252-3,"TO-252-3, DPAK (2 Leads + Tab), SC-63"
https://www.infineon.com/dgdl/Infineon-IPZ40N04S5L-7R4-DS-v01_00-EN.pdf?fileId=5546d4624cb7f111014d6601321448a0,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6167/448%7EPPG-TSDSON-8-1.0%7E%7E8.jpg,"IPZ40N04S5L7R4ATMA1TR-ND,IPZ40N04S5L7R4ATMA1CT-ND,IPZ40N04S5L7R4ATMA1DKR-ND",IPZ40N04S5L7R4ATMA1,Infineon Technologies,Infineon Technologies,MOSFET N-CH 40V 40A 8TSDSON,"21,405",71.03,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",OptiMOS™ 5,Active,N-Channel,MOSFET (Metal Oxide),40 V,40A (Tc),"4.5V, 10V","7.4mOhm @ 20A, 10V",2V @ 10µA,17 nC @ 10 V,±16V,920 pF @ 25 V,-,34W (Tc),-55°C ~ 175°C (TJ),Automotive,AEC-Q101,Surface Mount,PG-TSDSON-8,8-PowerVDFN
https://www.infineon.com/dgdl/BSC093N04LSG_rev1.04.pdf?folderId=db3a3043156fd5730115c7d50620107c&fileId=db3a30431689f4420116c44a1fa80822,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6169/448%7EPPG-TDSON-8-5%7E%7E8.jpg,"BSC093N04LSGATMA1TR-ND,BSC093N04LSGATMA1CT-ND,BSC093N04LSGATMA1DKR-ND",BSC093N04LSGATMA1,Infineon Technologies,Infineon Technologies,MOSFET N-CH 40V 13A/49A TDSON,"20,843",71.03,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",OptiMOS™,Active,N-Channel,MOSFET (Metal Oxide),40 V,"13A (Ta), 49A (Tc)","4.5V, 10V","9.3mOhm @ 40A, 10V",2V @ 14µA,24 nC @ 10 V,±20V,1900 pF @ 20 V,-,"2.5W (Ta), 35W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,PG-TDSON-8-5,8-PowerTDFN
https://www.vishay.com/docs/75975/sq2364ees.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/742%7E5479%7EDS%2CE%2CK%7E3.jpg,"SQ2364EES-T1_GE3TR-ND,SQ2364EES-T1_GE3CT-ND,SQ2364EES-T1_GE3DKR-ND",SQ2364EES-T1_GE3,Vishay Siliconix,Vishay Siliconix,MOSFET N-CH 60V 2A SOT23-3,"11,489",71.03,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET®,Active,N-Channel,MOSFET (Metal Oxide),60 V,2A (Tc),"1.5V, 4.5V","240mOhm @ 2A, 4.5V",1V @ 250µA,2.5 nC @ 4.5 V,±8V,330 pF @ 25 V,-,3W (Tc),-55°C ~ 175°C (TJ),Automotive,AEC-Q101,Surface Mount,SOT-23-3 (TO-236),"TO-236-3, SC-59, SOT-23-3"
